#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1862   0.263761E+03  -0.626457E+00   0.145214E-05  -0.626457E+00   0.922474E+01  -0.108348E-06   0.145214E-05  -0.108348E-06   0.122648E-08
  1863   0.262474E+03  -0.679600E+00   0.150475E-05  -0.679600E+00   0.928700E+01  -0.110502E-06   0.150475E-05  -0.110502E-06   0.122468E-08
  1864   0.261215E+03  -0.737689E+00   0.155891E-05  -0.737689E+00   0.935011E+01  -0.112722E-06   0.155891E-05  -0.112722E-06   0.122289E-08
  1865   0.259954E+03  -0.800581E+00   0.161452E-05  -0.800581E+00   0.941183E+01  -0.115001E-06   0.161452E-05  -0.115001E-06   0.122111E-08
  1866   0.258715E+03  -0.868285E+00   0.167147E-05  -0.868285E+00   0.947290E+01  -0.117336E-06   0.167147E-05  -0.117336E-06   0.121932E-08
  1867   0.257467E+03  -0.940510E+00   0.172965E-05  -0.940510E+00   0.953407E+01  -0.119722E-06   0.172965E-05  -0.119722E-06   0.121754E-08
  1868   0.256240E+03  -0.101756E+01   0.178897E-05  -0.101756E+01   0.959458E+01  -0.122154E-06   0.178897E-05  -0.122154E-06   0.121576E-08
  1869   0.255027E+03  -0.109907E+01   0.184931E-05  -0.109907E+01   0.965445E+01  -0.124627E-06   0.184931E-05  -0.124627E-06   0.121399E-08
  1870   0.253820E+03  -0.118528E+01   0.191058E-05  -0.118528E+01   0.971442E+01  -0.127137E-06   0.191058E-05  -0.127137E-06   0.121222E-08
  1871   0.252619E+03  -0.127581E+01   0.197266E-05  -0.127581E+01   0.977447E+01  -0.129679E-06   0.197266E-05  -0.129679E-06   0.121045E-08
  1872   0.251439E+03  -0.137090E+01   0.203546E-05  -0.137090E+01   0.983314E+01  -0.132249E-06   0.203546E-05  -0.132249E-06   0.120868E-08
  1873   0.250266E+03  -0.147025E+01   0.209887E-05  -0.147025E+01   0.989190E+01  -0.134840E-06   0.209887E-05  -0.134840E-06   0.120692E-08
  1874   0.249106E+03  -0.157396E+01   0.216278E-05  -0.157396E+01   0.994927E+01  -0.137450E-06   0.216278E-05  -0.137450E-06   0.120515E-08
  1875   0.247960E+03  -0.168187E+01   0.222709E-05  -0.168187E+01   0.100067E+02  -0.140072E-06   0.222709E-05  -0.140072E-06   0.120340E-08
  1876   0.246820E+03  -0.179385E+01   0.229170E-05  -0.179385E+01   0.100635E+02  -0.142703E-06   0.229170E-05  -0.142703E-06   0.120164E-08
  1877   0.245694E+03  -0.190997E+01   0.235649E-05  -0.190997E+01   0.101197E+02  -0.145337E-06   0.235649E-05  -0.145337E-06   0.119989E-08
  1878   0.244574E+03  -0.203010E+01   0.242137E-05  -0.203010E+01   0.101745E+02  -0.147970E-06   0.242137E-05  -0.147970E-06   0.119814E-08
  1879   0.243476E+03  -0.215403E+01   0.248624E-05  -0.215403E+01   0.102286E+02  -0.150597E-06   0.248624E-05  -0.150597E-06   0.119639E-08
  1880   0.242391E+03  -0.228197E+01   0.255098E-05  -0.228197E+01   0.102820E+02  -0.153213E-06   0.255098E-05  -0.153213E-06   0.119464E-08
  1881   0.241321E+03  -0.241357E+01   0.261549E-05  -0.241357E+01   0.103349E+02  -0.155814E-06   0.261549E-05  -0.155814E-06   0.119290E-08
  1882   0.240256E+03  -0.254883E+01   0.267967E-05  -0.254883E+01   0.103878E+02  -0.158395E-06   0.267967E-05  -0.158395E-06   0.119116E-08
  1883   0.239213E+03  -0.268776E+01   0.274341E-05  -0.268776E+01   0.104385E+02  -0.160951E-06   0.274341E-05  -0.160951E-06   0.118943E-08
  1884   0.238184E+03  -0.283022E+01   0.280662E-05  -0.283022E+01   0.104901E+02  -0.163477E-06   0.280662E-05  -0.163477E-06   0.118769E-08
  1885   0.237169E+03  -0.297622E+01   0.286917E-05  -0.297622E+01   0.105396E+02  -0.165970E-06   0.286917E-05  -0.165970E-06   0.118596E-08
  1886   0.236160E+03  -0.312547E+01   0.293097E-05  -0.312547E+01   0.105891E+02  -0.168423E-06   0.293097E-05  -0.168423E-06   0.118423E-08
  1887   0.235165E+03  -0.327819E+01   0.299192E-05  -0.327819E+01   0.106373E+02  -0.170832E-06   0.299192E-05  -0.170832E-06   0.118251E-08
  1888   0.234198E+03  -0.343402E+01   0.305191E-05  -0.343402E+01   0.106841E+02  -0.173193E-06   0.305191E-05  -0.173193E-06   0.118078E-08
  1889   0.233231E+03  -0.359305E+01   0.311084E-05  -0.359305E+01   0.107302E+02  -0.175501E-06   0.311084E-05  -0.175501E-06   0.117906E-08
  1890   0.232286E+03  -0.375521E+01   0.316859E-05  -0.375521E+01   0.107756E+02  -0.177751E-06   0.316859E-05  -0.177751E-06   0.117734E-08
  1891   0.231361E+03  -0.392020E+01   0.322508E-05  -0.392020E+01   0.108204E+02  -0.179938E-06   0.322508E-05  -0.179938E-06   0.117563E-08
  1892   0.230443E+03  -0.408826E+01   0.328018E-05  -0.408826E+01   0.108638E+02  -0.182057E-06   0.328018E-05  -0.182057E-06   0.117392E-08
  1893   0.229540E+03  -0.425894E+01   0.333380E-05  -0.425894E+01   0.109066E+02  -0.184105E-06   0.333380E-05  -0.184105E-06   0.117221E-08
  1894   0.228657E+03  -0.443227E+01   0.338584E-05  -0.443227E+01   0.109479E+02  -0.186075E-06   0.338584E-05  -0.186075E-06   0.117050E-08
  1895   0.227782E+03  -0.460830E+01   0.343618E-05  -0.460830E+01   0.109886E+02  -0.187964E-06   0.343618E-05  -0.187964E-06   0.116880E-08
  1896   0.226927E+03  -0.478692E+01   0.348472E-05  -0.478692E+01   0.110287E+02  -0.189767E-06   0.348472E-05  -0.189767E-06   0.116709E-08
  1897   0.226095E+03  -0.496797E+01   0.353137E-05  -0.496797E+01   0.110666E+02  -0.191479E-06   0.353137E-05  -0.191479E-06   0.116540E-08
  1898   0.225268E+03  -0.515153E+01   0.357601E-05  -0.515153E+01   0.111038E+02  -0.193095E-06   0.357601E-05  -0.193095E-06   0.116370E-08
  1899   0.224464E+03  -0.533725E+01   0.361853E-05  -0.533725E+01   0.111404E+02  -0.194610E-06   0.361853E-05  -0.194610E-06   0.116201E-08
  1900   0.223666E+03  -0.552527E+01   0.365885E-05  -0.552527E+01   0.111749E+02  -0.196020E-06   0.365885E-05  -0.196020E-06   0.116031E-08
  1901   0.222890E+03  -0.571553E+01   0.369686E-05  -0.571553E+01   0.112087E+02  -0.197321E-06   0.369686E-05  -0.197321E-06   0.115863E-08
  1902   0.222135E+03  -0.590774E+01   0.373252E-05  -0.590774E+01   0.112411E+02  -0.198511E-06   0.373252E-05  -0.198511E-06   0.115694E-08
  1903   0.221387E+03  -0.610159E+01   0.376583E-05  -0.610159E+01   0.112720E+02  -0.199591E-06   0.376583E-05  -0.199591E-06   0.115526E-08
  1904   0.220675E+03  -0.629680E+01   0.379675E-05  -0.629680E+01   0.113031E+02  -0.200560E-06   0.379675E-05  -0.200560E-06   0.115358E-08
  1905   0.219948E+03  -0.649454E+01   0.382526E-05  -0.649454E+01   0.113320E+02  -0.201417E-06   0.382526E-05  -0.201417E-06   0.115190E-08
  1906   0.219250E+03  -0.669409E+01   0.385135E-05  -0.669409E+01   0.113595E+02  -0.202163E-06   0.385135E-05  -0.202163E-06   0.115022E-08
  1907   0.218574E+03  -0.689394E+01   0.387499E-05  -0.689394E+01   0.113871E+02  -0.202796E-06   0.387499E-05  -0.202796E-06   0.114855E-08
  1908   0.217912E+03  -0.709635E+01   0.389616E-05  -0.709635E+01   0.114126E+02  -0.203317E-06   0.389616E-05  -0.203317E-06   0.114688E-08
  1909   0.217258E+03  -0.729906E+01   0.391484E-05  -0.729906E+01   0.114366E+02  -0.203725E-06   0.391484E-05  -0.203725E-06   0.114521E-08
  1910   0.216625E+03  -0.750358E+01   0.393100E-05  -0.750358E+01   0.114607E+02  -0.204020E-06   0.393100E-05  -0.204020E-06   0.114355E-08
  1911   0.216013E+03  -0.770990E+01   0.394463E-05  -0.770990E+01   0.114826E+02  -0.204201E-06   0.394463E-05  -0.204201E-06   0.114189E-08
  1912   0.215417E+03  -0.791580E+01   0.395570E-05  -0.791580E+01   0.115031E+02  -0.204269E-06   0.395570E-05  -0.204269E-06   0.114023E-08
  1913   0.214842E+03  -0.812276E+01   0.396420E-05  -0.812276E+01   0.115222E+02  -0.204222E-06   0.396420E-05  -0.204222E-06   0.113857E-08
  1914   0.214274E+03  -0.833079E+01   0.397009E-05  -0.833079E+01   0.115399E+02  -0.204060E-06   0.397009E-05  -0.204060E-06   0.113691E-08
  1915   0.213728E+03  -0.853987E+01   0.397337E-05  -0.853987E+01   0.115569E+02  -0.203784E-06   0.397337E-05  -0.203784E-06   0.113526E-08
  1916   0.213190E+03  -0.874928E+01   0.397400E-05  -0.874928E+01   0.115724E+02  -0.203392E-06   0.397400E-05  -0.203392E-06   0.113361E-08
  1917   0.212681E+03  -0.895976E+01   0.397197E-05  -0.895976E+01   0.115858E+02  -0.202884E-06   0.397197E-05  -0.202884E-06   0.113197E-08
  1918   0.212179E+03  -0.917055E+01   0.396725E-05  -0.917055E+01   0.115993E+02  -0.202260E-06   0.396725E-05  -0.202260E-06   0.113032E-08
  1919   0.211699E+03  -0.938168E+01   0.395983E-05  -0.938168E+01   0.116106E+02  -0.201520E-06   0.395983E-05  -0.201520E-06   0.112868E-08
  1920   0.211234E+03  -0.959312E+01   0.394968E-05  -0.959312E+01   0.116204E+02  -0.200663E-06   0.394968E-05  -0.200663E-06   0.112704E-08
  1921   0.210776E+03  -0.980415E+01   0.393677E-05  -0.980415E+01   0.116295E+02  -0.199688E-06   0.393677E-05  -0.199688E-06   0.112540E-08
  1922   0.210348E+03  -0.100155E+02   0.392110E-05  -0.100155E+02   0.116365E+02  -0.198597E-06   0.392110E-05  -0.198597E-06   0.112377E-08
  1923   0.209927E+03  -0.102265E+02   0.390263E-05  -0.102265E+02   0.116428E+02  -0.197387E-06   0.390263E-05  -0.197387E-06   0.112214E-08
  1924   0.209513E+03  -0.104377E+02   0.388135E-05  -0.104377E+02   0.116476E+02  -0.196059E-06   0.388135E-05  -0.196059E-06   0.112051E-08
  1925   0.209137E+03  -0.106493E+02   0.385723E-05  -0.106493E+02   0.116503E+02  -0.194612E-06   0.385723E-05  -0.194612E-06   0.111888E-08
  1926   0.208760E+03  -0.108598E+02   0.383025E-05  -0.108598E+02   0.116530E+02  -0.193047E-06   0.383025E-05  -0.193047E-06   0.111726E-08
  1927   0.208392E+03  -0.110713E+02   0.380040E-05  -0.110713E+02   0.116542E+02  -0.191362E-06   0.380040E-05  -0.191362E-06   0.111564E-08
  1928   0.208060E+03  -0.112794E+02   0.376764E-05  -0.112794E+02   0.116540E+02  -0.189557E-06   0.376764E-05  -0.189557E-06   0.111402E-08
  1929   0.207728E+03  -0.114894E+02   0.373196E-05  -0.114894E+02   0.116524E+02  -0.187633E-06   0.373196E-05  -0.187633E-06   0.111240E-08
  1930   0.207419E+03  -0.116975E+02   0.369334E-05  -0.116975E+02   0.116493E+02  -0.185588E-06   0.369334E-05  -0.185588E-06   0.111079E-08
  1931   0.207133E+03  -0.119051E+02   0.365175E-05  -0.119051E+02   0.116440E+02  -0.183422E-06   0.365175E-05  -0.183422E-06   0.110918E-08
  1932   0.206854E+03  -0.121116E+02   0.360717E-05  -0.121116E+02   0.116387E+02  -0.181135E-06   0.360717E-05  -0.181135E-06   0.110757E-08
  1933   0.206590E+03  -0.123177E+02   0.355959E-05  -0.123177E+02   0.116313E+02  -0.178726E-06   0.355959E-05  -0.178726E-06   0.110596E-08
  1934   0.206341E+03  -0.125227E+02   0.350897E-05  -0.125227E+02   0.116231E+02  -0.176196E-06   0.350897E-05  -0.176196E-06   0.110435E-08
  1935   0.206107E+03  -0.127265E+02   0.345531E-05  -0.127265E+02   0.116127E+02  -0.173544E-06   0.345531E-05  -0.173544E-06   0.110275E-08
  1936   0.205889E+03  -0.129291E+02   0.339857E-05  -0.129291E+02   0.116024E+02  -0.170768E-06   0.339857E-05  -0.170768E-06   0.110115E-08
  1937   0.205678E+03  -0.131299E+02   0.333873E-05  -0.131299E+02   0.115883E+02  -0.167870E-06   0.333873E-05  -0.167870E-06   0.109956E-08
  1938   0.205490E+03  -0.133295E+02   0.327578E-05  -0.133295E+02   0.115751E+02  -0.164849E-06   0.327578E-05  -0.164849E-06   0.109796E-08
  1939   0.205317E+03  -0.135280E+02   0.320970E-05  -0.135280E+02   0.115596E+02  -0.161704E-06   0.320970E-05  -0.161704E-06   0.109637E-08
  1940   0.205152E+03  -0.137253E+02   0.314045E-05  -0.137253E+02   0.115434E+02  -0.158435E-06   0.314045E-05  -0.158435E-06   0.109478E-08
  1941   0.205010E+03  -0.139201E+02   0.306802E-05  -0.139201E+02   0.115257E+02  -0.155042E-06   0.306802E-05  -0.155042E-06   0.109319E-08
  1942   0.204868E+03  -0.141136E+02   0.299239E-05  -0.141136E+02   0.115065E+02  -0.151524E-06   0.299239E-05  -0.151524E-06   0.109161E-08
  1943   0.204749E+03  -0.143060E+02   0.291353E-05  -0.143060E+02   0.114867E+02  -0.147881E-06   0.291353E-05  -0.147881E-06   0.109003E-08
  1944   0.204646E+03  -0.144959E+02   0.283143E-05  -0.144959E+02   0.114638E+02  -0.144112E-06   0.283143E-05  -0.144112E-06   0.108845E-08
  1945   0.204543E+03  -0.146830E+02   0.274607E-05  -0.146830E+02   0.114417E+02  -0.140218E-06   0.274607E-05  -0.140218E-06   0.108687E-08
  1946   0.204463E+03  -0.148698E+02   0.265741E-05  -0.148698E+02   0.114174E+02  -0.136197E-06   0.265741E-05  -0.136197E-06   0.108529E-08
  1947   0.204384E+03  -0.150532E+02   0.256545E-05  -0.150532E+02   0.113924E+02  -0.132050E-06   0.256545E-05  -0.132050E-06   0.108372E-08
  1948   0.204335E+03  -0.152355E+02   0.247015E-05  -0.152355E+02   0.113658E+02  -0.127776E-06   0.247015E-05  -0.127776E-06   0.108215E-08
  1949   0.204287E+03  -0.154144E+02   0.237150E-05  -0.154144E+02   0.113371E+02  -0.123375E-06   0.237150E-05  -0.123375E-06   0.108058E-08
  1950   0.204254E+03  -0.155922E+02   0.226947E-05  -0.155922E+02   0.113083E+02  -0.118846E-06   0.226947E-05  -0.118846E-06   0.107902E-08
  1951   0.204237E+03  -0.157667E+02   0.216409E-05  -0.157667E+02   0.112788E+02  -0.114190E-06   0.216409E-05  -0.114190E-06   0.107746E-08
  1952   0.204228E+03  -0.159392E+02   0.205551E-05  -0.159392E+02   0.112463E+02  -0.109416E-06   0.205551E-05  -0.109416E-06   0.107590E-08
  1953   0.204235E+03  -0.161091E+02   0.194394E-05  -0.161091E+02   0.112138E+02  -0.104533E-06   0.194394E-05  -0.104533E-06   0.107434E-08
  1954   0.204250E+03  -0.162764E+02   0.182957E-05  -0.162764E+02   0.111799E+02  -0.995490E-07   0.182957E-05  -0.995490E-07   0.107278E-08
  1955   0.204274E+03  -0.164418E+02   0.171261E-05  -0.164418E+02   0.111451E+02  -0.944741E-07   0.171261E-05  -0.944741E-07   0.107123E-08
  1956   0.204305E+03  -0.166037E+02   0.159327E-05  -0.166037E+02   0.111089E+02  -0.893173E-07   0.159327E-05  -0.893173E-07   0.106968E-08
  1957   0.204382E+03  -0.167631E+02   0.147173E-05  -0.167631E+02   0.110712E+02  -0.840878E-07   0.147173E-05  -0.840878E-07   0.106813E-08
  1958   0.204415E+03  -0.169197E+02   0.134820E-05  -0.169197E+02   0.110327E+02  -0.787949E-07   0.134820E-05  -0.787949E-07   0.106658E-08
  1959   0.204486E+03  -0.170738E+02   0.122289E-05  -0.170738E+02   0.109927E+02  -0.734478E-07   0.122289E-05  -0.734478E-07   0.106504E-08
  1960   0.204559E+03  -0.172251E+02   0.109599E-05  -0.172251E+02   0.109527E+02  -0.680557E-07   0.109599E-05  -0.680557E-07   0.106350E-08
  1961   0.204646E+03  -0.173730E+02   0.967711E-06  -0.173730E+02   0.109113E+02  -0.626279E-07   0.967711E-06  -0.626279E-07   0.106196E-08
  1962   0.204742E+03  -0.175175E+02   0.838245E-06  -0.175175E+02   0.108690E+02  -0.571735E-07   0.838245E-06  -0.571735E-07   0.106042E-08
  1963   0.204847E+03  -0.176586E+02   0.707796E-06  -0.176586E+02   0.108252E+02  -0.517018E-07   0.707796E-06  -0.517018E-07   0.105888E-08
  1964   0.204959E+03  -0.177970E+02   0.576567E-06  -0.177970E+02   0.107807E+02  -0.462219E-07   0.576567E-06  -0.462219E-07   0.105735E-08
  1965   0.205088E+03  -0.179319E+02   0.444758E-06  -0.179319E+02   0.107347E+02  -0.407432E-07   0.444758E-06  -0.407432E-07   0.105582E-08
  1966   0.205217E+03  -0.180641E+02   0.312569E-06  -0.180641E+02   0.106872E+02  -0.352748E-07   0.312569E-06  -0.352748E-07   0.105429E-08
  1967   0.205362E+03  -0.181929E+02   0.180203E-06  -0.181929E+02   0.106396E+02  -0.298260E-07   0.180203E-06  -0.298260E-07   0.105277E-08
  1968   0.205500E+03  -0.183182E+02   0.478610E-07  -0.183182E+02   0.105905E+02  -0.244059E-07   0.478610E-07  -0.244059E-07   0.105124E-08
  1969   0.205662E+03  -0.184401E+02  -0.842568E-07  -0.184401E+02   0.105407E+02  -0.190238E-07  -0.842568E-07  -0.190238E-07   0.104972E-08
  1970   0.205817E+03  -0.185584E+02  -0.215949E-06  -0.185584E+02   0.104915E+02  -0.136889E-07  -0.215949E-06  -0.136889E-07   0.104821E-08
  1971   0.205988E+03  -0.186734E+02  -0.347014E-06  -0.186734E+02   0.104401E+02  -0.841050E-08  -0.347014E-06  -0.841050E-08   0.104669E-08
  1972   0.206160E+03  -0.187840E+02  -0.477250E-06  -0.187840E+02   0.103872E+02  -0.319771E-08  -0.477250E-06  -0.319771E-08   0.104518E-08
  1973   0.206341E+03  -0.188920E+02  -0.606458E-06  -0.188920E+02   0.103350E+02   0.194020E-08  -0.606458E-06   0.194020E-08   0.104366E-08
  1974   0.206537E+03  -0.189964E+02  -0.734435E-06  -0.189964E+02   0.102805E+02   0.699402E-08  -0.734435E-06   0.699402E-08   0.104215E-08
  1975   0.206727E+03  -0.190974E+02  -0.860980E-06  -0.190974E+02   0.102260E+02   0.119545E-07  -0.860980E-06   0.119545E-07   0.104065E-08
  1976   0.206925E+03  -0.191941E+02  -0.985893E-06  -0.191941E+02   0.101700E+02   0.168125E-07  -0.985893E-06   0.168125E-07   0.103914E-08
  1977   0.207131E+03  -0.192873E+02  -0.110897E-05  -0.192873E+02   0.101139E+02   0.215587E-07  -0.110897E-05   0.215587E-07   0.103764E-08
  1978   0.207339E+03  -0.193762E+02  -0.123002E-05  -0.193762E+02   0.100571E+02   0.261840E-07  -0.123002E-05   0.261840E-07   0.103614E-08
  1979   0.207555E+03  -0.194616E+02  -0.134882E-05  -0.194616E+02   0.999943E+01   0.306790E-07  -0.134882E-05   0.306790E-07   0.103464E-08
  1980   0.207779E+03  -0.195435E+02  -0.146519E-05  -0.195435E+02   0.994100E+01   0.350347E-07  -0.146519E-05   0.350347E-07   0.103315E-08
  1981   0.207997E+03  -0.196211E+02  -0.157892E-05  -0.196211E+02   0.988178E+01   0.392417E-07  -0.157892E-05   0.392417E-07   0.103165E-08
  1982   0.208224E+03  -0.196952E+02  -0.168982E-05  -0.196952E+02   0.982177E+01   0.432909E-07  -0.168982E-05   0.432909E-07   0.103016E-08
  1983   0.208459E+03  -0.197657E+02  -0.179767E-05  -0.197657E+02   0.976097E+01   0.471730E-07  -0.179767E-05   0.471730E-07   0.102867E-08
  1984   0.208695E+03  -0.198320E+02  -0.190227E-05  -0.198320E+02   0.970012E+01   0.508788E-07  -0.190227E-05   0.508788E-07   0.102718E-08
  1985   0.208939E+03  -0.198946E+02  -0.200344E-05  -0.198946E+02   0.963772E+01   0.543990E-07  -0.200344E-05   0.543990E-07   0.102570E-08
  1986   0.209177E+03  -0.199530E+02  -0.210096E-05  -0.199530E+02   0.957528E+01   0.577246E-07  -0.210096E-05   0.577246E-07   0.102422E-08
  1987   0.209416E+03  -0.200078E+02  -0.219464E-05  -0.200078E+02   0.951278E+01   0.608462E-07  -0.219464E-05   0.608462E-07   0.102274E-08
  1988   0.209664E+03  -0.200583E+02  -0.228427E-05  -0.200583E+02   0.944948E+01   0.637546E-07  -0.228427E-05   0.637546E-07   0.102126E-08
  1989   0.209913E+03  -0.201038E+02  -0.236965E-05  -0.201038E+02   0.938612E+01   0.664406E-07  -0.236965E-05   0.664406E-07   0.101978E-08
  1990   0.210170E+03  -0.201471E+02  -0.245058E-05  -0.201471E+02   0.932196E+01   0.688951E-07  -0.245058E-05   0.688951E-07   0.101831E-08
  1991   0.210414E+03  -0.201854E+02  -0.252686E-05  -0.201854E+02   0.925625E+01   0.711086E-07  -0.252686E-05   0.711086E-07   0.101684E-08
  1992   0.210658E+03  -0.202200E+02  -0.259829E-05  -0.202200E+02   0.919123E+01   0.730722E-07  -0.259829E-05   0.730722E-07   0.101537E-08
  1993   0.210911E+03  -0.202504E+02  -0.266467E-05  -0.202504E+02   0.912614E+01   0.747764E-07  -0.266467E-05   0.747764E-07   0.101390E-08
  1994   0.211166E+03  -0.202771E+02  -0.272579E-05  -0.202771E+02   0.905949E+01   0.762122E-07  -0.272579E-05   0.762122E-07   0.101244E-08
  1995   0.211429E+03  -0.203002E+02  -0.278146E-05  -0.203002E+02   0.899278E+01   0.773702E-07  -0.278146E-05   0.773702E-07   0.101098E-08
  1996   0.211678E+03  -0.203189E+02  -0.283147E-05  -0.203189E+02   0.892526E+01   0.782413E-07  -0.283147E-05   0.782413E-07   0.100952E-08
  1997   0.211928E+03  -0.203326E+02  -0.287563E-05  -0.203326E+02   0.885767E+01   0.788163E-07  -0.287563E-05   0.788163E-07   0.100806E-08
  1998   0.212187E+03  -0.203426E+02  -0.291373E-05  -0.203426E+02   0.879075E+01   0.790859E-07  -0.291373E-05   0.790859E-07   0.100660E-08
  1999   0.212440E+03  -0.203497E+02  -0.294557E-05  -0.203497E+02   0.872227E+01   0.790409E-07  -0.294557E-05   0.790409E-07   0.100515E-08
  2000   0.212686E+03  -0.203517E+02  -0.297094E-05  -0.203517E+02   0.865446E+01   0.786720E-07  -0.297094E-05   0.786720E-07   0.100370E-08
  2001   0.212941E+03  -0.203500E+02  -0.298973E-05  -0.203500E+02   0.858658E+01   0.779741E-07  -0.298973E-05   0.779741E-07   0.100225E-08
  2002   0.213190E+03  -0.203447E+02  -0.300208E-05  -0.203447E+02   0.851787E+01   0.769577E-07  -0.300208E-05   0.769577E-07   0.100080E-08
  2003   0.213440E+03  -0.203350E+02  -0.300823E-05  -0.203350E+02   0.844910E+01   0.756371E-07  -0.300823E-05   0.756371E-07   0.999355E-09
  2004   0.213691E+03  -0.203216E+02  -0.300840E-05  -0.203216E+02   0.838024E+01   0.740270E-07  -0.300840E-05   0.740270E-07   0.997912E-09
  2005   0.213928E+03  -0.203038E+02  -0.300281E-05  -0.203038E+02   0.831057E+01   0.721419E-07  -0.300281E-05   0.721419E-07   0.996471E-09
  2006   0.214174E+03  -0.202831E+02  -0.299170E-05  -0.202831E+02   0.824230E+01   0.699961E-07  -0.299170E-05   0.699961E-07   0.995032E-09
  2007   0.214407E+03  -0.202572E+02  -0.297529E-05  -0.202572E+02   0.817248E+01   0.676041E-07  -0.297529E-05   0.676041E-07   0.993596E-09
  2008   0.214647E+03  -0.202284E+02  -0.295381E-05  -0.202284E+02   0.810258E+01   0.649806E-07  -0.295381E-05   0.649806E-07   0.992161E-09
  2009   0.214882E+03  -0.201944E+02  -0.292748E-05  -0.201944E+02   0.803335E+01   0.621399E-07  -0.292748E-05   0.621399E-07   0.990729E-09
  2010   0.215103E+03  -0.201575E+02  -0.289655E-05  -0.201575E+02   0.796405E+01   0.590965E-07  -0.289655E-05   0.590965E-07   0.989299E-09
  2011   0.215332E+03  -0.201168E+02  -0.286122E-05  -0.201168E+02   0.789393E+01   0.558650E-07  -0.286122E-05   0.558650E-07   0.987871E-09
  2012   0.215554E+03  -0.200725E+02  -0.282173E-05  -0.200725E+02   0.782447E+01   0.524598E-07  -0.282173E-05   0.524598E-07   0.986445E-09
  2013   0.215763E+03  -0.200244E+02  -0.277831E-05  -0.200244E+02   0.775420E+01   0.488953E-07  -0.277831E-05   0.488953E-07   0.985022E-09
  2014   0.215981E+03  -0.199711E+02  -0.273118E-05  -0.199711E+02   0.768534E+01   0.451862E-07  -0.273118E-05   0.451862E-07   0.983600E-09
  2015   0.216192E+03  -0.199163E+02  -0.268057E-05  -0.199163E+02   0.761567E+01   0.413468E-07  -0.268057E-05   0.413468E-07   0.982181E-09
  2016   0.216404E+03  -0.198563E+02  -0.262671E-05  -0.198563E+02   0.754666E+01   0.373917E-07  -0.262671E-05   0.373917E-07   0.980763E-09
  2017   0.216595E+03  -0.197933E+02  -0.256982E-05  -0.197933E+02   0.747758E+01   0.333353E-07  -0.256982E-05   0.333353E-07   0.979348E-09
  2018   0.216787E+03  -0.197266E+02  -0.251014E-05  -0.197266E+02   0.740858E+01   0.291921E-07  -0.251014E-05   0.291921E-07   0.977935E-09
  2019   0.216972E+03  -0.196546E+02  -0.244789E-05  -0.196546E+02   0.733965E+01   0.249767E-07  -0.244789E-05   0.249767E-07   0.976524E-09
  2020   0.217158E+03  -0.195812E+02  -0.238329E-05  -0.195812E+02   0.727080E+01   0.207034E-07  -0.238329E-05   0.207034E-07   0.975115E-09
  2021   0.217338E+03  -0.195032E+02  -0.231658E-05  -0.195032E+02   0.720262E+01   0.163868E-07  -0.231658E-05   0.163868E-07   0.973708E-09
  2022   0.217504E+03  -0.194222E+02  -0.224798E-05  -0.194222E+02   0.713451E+01   0.120414E-07  -0.224798E-05   0.120414E-07   0.972304E-09
  2023   0.217664E+03  -0.193374E+02  -0.217772E-05  -0.193374E+02   0.706663E+01   0.768167E-08  -0.217772E-05   0.768167E-08   0.970901E-09
  2024   0.217824E+03  -0.192496E+02  -0.210603E-05  -0.192496E+02   0.699897E+01   0.332205E-08  -0.210603E-05   0.332205E-08   0.969501E-09
  2025   0.217963E+03  -0.191580E+02  -0.203313E-05  -0.191580E+02   0.693161E+01  -0.102294E-08  -0.203313E-05  -0.102294E-08   0.968102E-09
  2026   0.218111E+03  -0.190633E+02  -0.195926E-05  -0.190633E+02   0.686455E+01  -0.533882E-08  -0.195926E-05  -0.533882E-08   0.966706E-09
  2027   0.218252E+03  -0.189649E+02  -0.188463E-05  -0.189649E+02   0.679794E+01  -0.961111E-08  -0.188463E-05  -0.961111E-08   0.965312E-09
  2028   0.218371E+03  -0.188634E+02  -0.180947E-05  -0.188634E+02   0.673163E+01  -0.138253E-07  -0.180947E-05  -0.138253E-07   0.963920E-09
  2029   0.218499E+03  -0.187589E+02  -0.173403E-05  -0.187589E+02   0.666569E+01  -0.179669E-07  -0.173403E-05  -0.179669E-07   0.962530E-09
  2030   0.218605E+03  -0.186513E+02  -0.165851E-05  -0.186513E+02   0.660013E+01  -0.220215E-07  -0.165851E-05  -0.220215E-07   0.961142E-09
  2031   0.218705E+03  -0.185406E+02  -0.158315E-05  -0.185406E+02   0.653502E+01  -0.259746E-07  -0.158315E-05  -0.259746E-07   0.959756E-09
  2032   0.218806E+03  -0.184268E+02  -0.150817E-05  -0.184268E+02   0.647028E+01  -0.298116E-07  -0.150817E-05  -0.298116E-07   0.958372E-09
  2033   0.218892E+03  -0.183100E+02  -0.143381E-05  -0.183100E+02   0.640614E+01  -0.335181E-07  -0.143381E-05  -0.335181E-07   0.956990E-09
  2034   0.218980E+03  -0.181901E+02  -0.136028E-05  -0.181901E+02   0.634244E+01  -0.370796E-07  -0.136028E-05  -0.370796E-07   0.955611E-09
  2035   0.219046E+03  -0.180670E+02  -0.128783E-05  -0.180670E+02   0.627920E+01  -0.404816E-07  -0.128783E-05  -0.404816E-07   0.954233E-09
