#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178   0.506765E+04  -0.351685E+02   0.174104E-03  -0.351685E+02   0.781567E+00  -0.629016E-06   0.174104E-03  -0.629016E-06   0.578916E-07
   179   0.509047E+04  -0.344639E+02   0.172589E-03  -0.344639E+02   0.771286E+00  -0.619495E-06   0.172589E-03  -0.619495E-06   0.575681E-07
   180   0.511298E+04  -0.337337E+02   0.171094E-03  -0.337337E+02   0.761165E+00  -0.609347E-06   0.171094E-03  -0.609347E-06   0.572475E-07
   181   0.513496E+04  -0.329779E+02   0.169620E-03  -0.329779E+02   0.751203E+00  -0.598606E-06   0.169620E-03  -0.598606E-06   0.569297E-07
   182   0.515649E+04  -0.321950E+02   0.168165E-03  -0.321950E+02   0.741473E+00  -0.587305E-06   0.168165E-03  -0.587305E-06   0.566147E-07
   183   0.517749E+04  -0.313866E+02   0.166728E-03  -0.313866E+02   0.731901E+00  -0.575478E-06   0.166728E-03  -0.575478E-06   0.563024E-07
   184   0.519812E+04  -0.305517E+02   0.165310E-03  -0.305517E+02   0.722559E+00  -0.563159E-06   0.165310E-03  -0.563159E-06   0.559928E-07
   185   0.521829E+04  -0.296928E+02   0.163909E-03  -0.296928E+02   0.713595E+00  -0.550381E-06   0.163909E-03  -0.550381E-06   0.556860E-07
   186   0.523764E+04  -0.288067E+02   0.162526E-03  -0.288067E+02   0.704869E+00  -0.537178E-06   0.162526E-03  -0.537178E-06   0.553817E-07
   187   0.525683E+04  -0.278951E+02   0.161159E-03  -0.278951E+02   0.696519E+00  -0.523584E-06   0.161159E-03  -0.523584E-06   0.550802E-07
   188   0.527551E+04  -0.269594E+02   0.159809E-03  -0.269594E+02   0.688530E+00  -0.509632E-06   0.159809E-03  -0.509632E-06   0.547812E-07
   189   0.529358E+04  -0.259981E+02   0.158474E-03  -0.259981E+02   0.680939E+00  -0.495357E-06   0.158474E-03  -0.495357E-06   0.544848E-07
   190   0.531151E+04  -0.250135E+02   0.157154E-03  -0.250135E+02   0.673797E+00  -0.480791E-06   0.157154E-03  -0.480791E-06   0.541909E-07
   191   0.532855E+04  -0.240025E+02   0.155848E-03  -0.240025E+02   0.667126E+00  -0.465969E-06   0.155848E-03  -0.465969E-06   0.538996E-07
   192   0.534521E+04  -0.229675E+02   0.154556E-03  -0.229675E+02   0.660946E+00  -0.450924E-06   0.154556E-03  -0.450924E-06   0.536107E-07
   193   0.536128E+04  -0.219098E+02   0.153278E-03  -0.219098E+02   0.655302E+00  -0.435690E-06   0.153278E-03  -0.435690E-06   0.533243E-07
   194   0.537698E+04  -0.208273E+02   0.152013E-03  -0.208273E+02   0.650222E+00  -0.420301E-06   0.152013E-03  -0.420301E-06   0.530403E-07
   195   0.539209E+04  -0.197223E+02   0.150760E-03  -0.197223E+02   0.645743E+00  -0.404790E-06   0.150760E-03  -0.404790E-06   0.527588E-07
   196   0.540661E+04  -0.185939E+02   0.149518E-03  -0.185939E+02   0.641902E+00  -0.389190E-06   0.149518E-03  -0.389190E-06   0.524796E-07
   197   0.542068E+04  -0.174437E+02   0.148288E-03  -0.174437E+02   0.638741E+00  -0.373537E-06   0.148288E-03  -0.373537E-06   0.522027E-07
   198   0.543424E+04  -0.162709E+02   0.147069E-03  -0.162709E+02   0.636283E+00  -0.357862E-06   0.147069E-03  -0.357862E-06   0.519281E-07
   199   0.544729E+04  -0.150763E+02   0.145860E-03  -0.150763E+02   0.634564E+00  -0.342201E-06   0.145860E-03  -0.342201E-06   0.516558E-07
   200   0.545983E+04  -0.138606E+02   0.144660E-03  -0.138606E+02   0.633613E+00  -0.326586E-06   0.144660E-03  -0.326586E-06   0.513858E-07
   201   0.547178E+04  -0.126230E+02   0.143470E-03  -0.126230E+02   0.633488E+00  -0.311046E-06   0.143470E-03  -0.311046E-06   0.511180E-07
   202   0.548321E+04  -0.113652E+02   0.142288E-03  -0.113652E+02   0.634196E+00  -0.295586E-06   0.142288E-03  -0.295586E-06   0.508524E-07
   203   0.549406E+04  -0.100862E+02   0.141116E-03  -0.100862E+02   0.635796E+00  -0.280206E-06   0.141116E-03  -0.280206E-06   0.505890E-07
   204   0.550425E+04  -0.878906E+01   0.139953E-03  -0.878906E+01   0.638308E+00  -0.264905E-06   0.139953E-03  -0.264905E-06   0.503277E-07
   205   0.551392E+04  -0.747156E+01   0.138798E-03  -0.747156E+01   0.641777E+00  -0.249684E-06   0.138798E-03  -0.249684E-06   0.500686E-07
   206   0.552294E+04  -0.613493E+01   0.137652E-03  -0.613493E+01   0.646239E+00  -0.234541E-06   0.137652E-03  -0.234541E-06   0.498116E-07
   207   0.553144E+04  -0.477962E+01   0.136515E-03  -0.477962E+01   0.651715E+00  -0.219478E-06   0.136515E-03  -0.219478E-06   0.495567E-07
   208   0.553920E+04  -0.340612E+01   0.135387E-03  -0.340612E+01   0.658256E+00  -0.204492E-06   0.135387E-03  -0.204492E-06   0.493040E-07
   209   0.554638E+04  -0.201480E+01   0.134267E-03  -0.201480E+01   0.665884E+00  -0.189585E-06   0.134267E-03  -0.189585E-06   0.490533E-07
   210   0.555296E+04  -0.606537E+00   0.133156E-03  -0.606537E+00   0.674649E+00  -0.174756E-06   0.133156E-03  -0.174756E-06   0.488046E-07
   211   0.555896E+04   0.818616E+00   0.132054E-03   0.818616E+00   0.684582E+00  -0.160004E-06   0.132054E-03  -0.160004E-06   0.485580E-07
   212   0.556423E+04   0.225973E+01   0.130959E-03   0.225973E+01   0.695709E+00  -0.145330E-06   0.130959E-03  -0.145330E-06   0.483134E-07
   213   0.556898E+04   0.371688E+01   0.129874E-03   0.371688E+01   0.708076E+00  -0.130732E-06   0.129874E-03  -0.130732E-06   0.480707E-07
   214   0.557306E+04   0.518884E+01   0.128797E-03   0.518884E+01   0.721673E+00  -0.116212E-06   0.128797E-03  -0.116212E-06   0.478301E-07
   215   0.557656E+04   0.667491E+01   0.127728E-03   0.667491E+01   0.736693E+00  -0.101767E-06   0.127728E-03  -0.101767E-06   0.475914E-07
   216   0.557939E+04   0.817560E+01   0.126667E-03   0.817560E+01   0.752949E+00  -0.873993E-07   0.126667E-03  -0.873993E-07   0.473547E-07
   217   0.558171E+04   0.968893E+01   0.125615E-03   0.968893E+01   0.770597E+00  -0.731071E-07   0.125615E-03  -0.731071E-07   0.471199E-07
   218   0.558337E+04   0.112151E+02   0.124571E-03   0.112151E+02   0.789636E+00  -0.588906E-07   0.124571E-03  -0.588906E-07   0.468870E-07
   219   0.558444E+04   0.127551E+02   0.123535E-03   0.127551E+02   0.810064E+00  -0.447495E-07   0.123535E-03  -0.447495E-07   0.466559E-07
   220   0.558491E+04   0.143046E+02   0.122507E-03   0.143046E+02   0.832029E+00  -0.306834E-07   0.122507E-03  -0.306834E-07   0.464268E-07
   221   0.558480E+04   0.158656E+02   0.121487E-03   0.158656E+02   0.855456E+00  -0.166921E-07   0.121487E-03  -0.166921E-07   0.461995E-07
   222   0.558410E+04   0.174369E+02   0.120475E-03   0.174369E+02   0.880493E+00  -0.277537E-08   0.120475E-03  -0.277537E-08   0.459740E-07
   223   0.558266E+04   0.190190E+02   0.119472E-03   0.190190E+02   0.907065E+00   0.110672E-07   0.119472E-03   0.110672E-07   0.457503E-07
   224   0.558077E+04   0.206083E+02   0.118475E-03   0.206083E+02   0.935170E+00   0.248357E-07   0.118475E-03   0.248357E-07   0.455284E-07
   225   0.557823E+04   0.222079E+02   0.117487E-03   0.222079E+02   0.964957E+00   0.385306E-07   0.117487E-03   0.385306E-07   0.453083E-07
   226   0.557509E+04   0.238139E+02   0.116507E-03   0.238139E+02   0.996424E+00   0.521521E-07   0.116507E-03   0.521521E-07   0.450899E-07
   227   0.557129E+04   0.254279E+02   0.115534E-03   0.254279E+02   0.102957E+01   0.657004E-07   0.115534E-03   0.657004E-07   0.448733E-07
   228   0.556697E+04   0.270484E+02   0.114569E-03   0.270484E+02   0.106440E+01   0.791759E-07   0.114569E-03   0.791759E-07   0.446584E-07
   229   0.556206E+04   0.286739E+02   0.113611E-03   0.286739E+02   0.110097E+01   0.925789E-07   0.113611E-03   0.925789E-07   0.444452E-07
   230   0.555648E+04   0.303053E+02   0.112661E-03   0.303053E+02   0.113930E+01   0.105909E-06   0.112661E-03   0.105909E-06   0.442337E-07
   231   0.555024E+04   0.319416E+02   0.111719E-03   0.319416E+02   0.117945E+01   0.119168E-06   0.111719E-03   0.119168E-06   0.440238E-07
   232   0.554348E+04   0.335816E+02   0.110784E-03   0.335816E+02   0.122136E+01   0.132355E-06   0.110784E-03   0.132355E-06   0.438155E-07
   233   0.553613E+04   0.352237E+02   0.109856E-03   0.352237E+02   0.126523E+01   0.145470E-06   0.109856E-03   0.145470E-06   0.436089E-07
   234   0.552804E+04   0.368686E+02   0.108936E-03   0.368686E+02   0.131093E+01   0.158515E-06   0.108936E-03   0.158515E-06   0.434039E-07
   235   0.551944E+04   0.385149E+02   0.108023E-03   0.385149E+02   0.135852E+01   0.171488E-06   0.108023E-03   0.171488E-06   0.432005E-07
   236   0.551016E+04   0.401626E+02   0.107118E-03   0.401626E+02   0.140800E+01   0.184391E-06   0.107118E-03   0.184391E-06   0.429986E-07
   237   0.550030E+04   0.418102E+02   0.106219E-03   0.418102E+02   0.145945E+01   0.197223E-06   0.106219E-03   0.197223E-06   0.427983E-07
   238   0.548984E+04   0.434578E+02   0.105328E-03   0.434578E+02   0.151295E+01   0.209986E-06   0.105328E-03   0.209986E-06   0.425995E-07
   239   0.547886E+04   0.451045E+02   0.104444E-03   0.451045E+02   0.156833E+01   0.222678E-06   0.104444E-03   0.222678E-06   0.424023E-07
   240   0.546714E+04   0.467483E+02   0.103566E-03   0.467483E+02   0.162568E+01   0.235301E-06   0.103566E-03   0.235301E-06   0.422065E-07
   241   0.545498E+04   0.483897E+02   0.102696E-03   0.483897E+02   0.168514E+01   0.247855E-06   0.102696E-03   0.247855E-06   0.420122E-07
   242   0.544223E+04   0.500282E+02   0.101833E-03   0.500282E+02   0.174657E+01   0.260340E-06   0.101833E-03   0.260340E-06   0.418193E-07
   243   0.542888E+04   0.516621E+02   0.100976E-03   0.516621E+02   0.181010E+01   0.272756E-06   0.100976E-03   0.272756E-06   0.416279E-07
   244   0.541494E+04   0.532924E+02   0.100127E-03   0.532924E+02   0.187568E+01   0.285104E-06   0.100127E-03   0.285104E-06   0.414379E-07
   245   0.540040E+04   0.549160E+02   0.992840E-04   0.549160E+02   0.194336E+01   0.297383E-06   0.992840E-04   0.297383E-06   0.412493E-07
   246   0.538535E+04   0.565344E+02   0.984479E-04   0.565344E+02   0.201315E+01   0.309595E-06   0.984479E-04   0.309595E-06   0.410620E-07
   247   0.536978E+04   0.581453E+02   0.976185E-04   0.581453E+02   0.208497E+01   0.321739E-06   0.976185E-04   0.321739E-06   0.408762E-07
   248   0.535361E+04   0.597489E+02   0.967957E-04   0.597489E+02   0.215919E+01   0.333816E-06   0.967957E-04   0.333816E-06   0.406916E-07
   249   0.533700E+04   0.613444E+02   0.959794E-04   0.613444E+02   0.223530E+01   0.345826E-06   0.959794E-04   0.345826E-06   0.405084E-07
   250   0.531979E+04   0.629303E+02   0.951697E-04   0.629303E+02   0.231374E+01   0.357770E-06   0.951697E-04   0.357770E-06   0.403265E-07
   251   0.530213E+04   0.645073E+02   0.943664E-04   0.645073E+02   0.239420E+01   0.369646E-06   0.943664E-04   0.369646E-06   0.401459E-07
   252   0.528381E+04   0.660740E+02   0.935695E-04   0.660740E+02   0.247692E+01   0.381457E-06   0.935695E-04   0.381457E-06   0.399666E-07
   253   0.526519E+04   0.676289E+02   0.927790E-04   0.676289E+02   0.256167E+01   0.393203E-06   0.927790E-04   0.393203E-06   0.397885E-07
   254   0.524598E+04   0.691720E+02   0.919947E-04   0.691720E+02   0.264874E+01   0.404885E-06   0.919947E-04   0.404885E-06   0.396116E-07
   255   0.522625E+04   0.707033E+02   0.912167E-04   0.707033E+02   0.273785E+01   0.416502E-06   0.912167E-04   0.416502E-06   0.394361E-07
   256   0.520607E+04   0.722229E+02   0.904449E-04   0.722229E+02   0.282936E+01   0.428057E-06   0.904449E-04   0.428057E-06   0.392617E-07
   257   0.518544E+04   0.737226E+02   0.896792E-04   0.737226E+02   0.292283E+01   0.439549E-06   0.896792E-04   0.439549E-06   0.390886E-07
   258   0.516430E+04   0.752150E+02   0.889195E-04   0.752150E+02   0.301864E+01   0.450979E-06   0.889195E-04   0.450979E-06   0.389167E-07
   259   0.514271E+04   0.766852E+02   0.881659E-04   0.766852E+02   0.311662E+01   0.462347E-06   0.881659E-04   0.462347E-06   0.387460E-07
   260   0.512075E+04   0.781482E+02   0.874182E-04   0.781482E+02   0.321679E+01   0.473656E-06   0.874182E-04   0.473656E-06   0.385765E-07
   261   0.509827E+04   0.795817E+02   0.866764E-04   0.795817E+02   0.331906E+01   0.484904E-06   0.866764E-04   0.484904E-06   0.384081E-07
   262   0.507527E+04   0.810080E+02   0.859405E-04   0.810080E+02   0.342367E+01   0.496093E-06   0.859405E-04   0.496093E-06   0.382410E-07
   263   0.505212E+04   0.824196E+02   0.852103E-04   0.824196E+02   0.353040E+01   0.507224E-06   0.852103E-04   0.507224E-06   0.380750E-07
   264   0.502837E+04   0.838091E+02   0.844859E-04   0.838091E+02   0.363930E+01   0.518296E-06   0.844859E-04   0.518296E-06   0.379101E-07
   265   0.500411E+04   0.851692E+02   0.837671E-04   0.851692E+02   0.375032E+01   0.529311E-06   0.837671E-04   0.529311E-06   0.377464E-07
   266   0.497955E+04   0.865221E+02   0.830539E-04   0.865221E+02   0.386368E+01   0.540270E-06   0.830539E-04   0.540270E-06   0.375839E-07
   267   0.495447E+04   0.878455E+02   0.823463E-04   0.878455E+02   0.397900E+01   0.551172E-06   0.823463E-04   0.551172E-06   0.374224E-07
   268   0.492902E+04   0.891543E+02   0.816442E-04   0.891543E+02   0.409665E+01   0.562020E-06   0.816442E-04   0.562020E-06   0.372621E-07
   269   0.490305E+04   0.904412E+02   0.809476E-04   0.904412E+02   0.421635E+01   0.572812E-06   0.809476E-04   0.572812E-06   0.371029E-07
   270   0.487686E+04   0.917060E+02   0.802563E-04   0.917060E+02   0.433816E+01   0.583551E-06   0.802563E-04   0.583551E-06   0.369447E-07
   271   0.485023E+04   0.929489E+02   0.795704E-04   0.929489E+02   0.446201E+01   0.594236E-06   0.795704E-04   0.594236E-06   0.367876E-07
   272   0.482337E+04   0.941624E+02   0.788897E-04   0.941624E+02   0.458820E+01   0.604868E-06   0.788897E-04   0.604868E-06   0.366316E-07
   273   0.479606E+04   0.953613E+02   0.782143E-04   0.953613E+02   0.471614E+01   0.615449E-06   0.782143E-04   0.615449E-06   0.364767E-07
   274   0.476846E+04   0.965235E+02   0.775440E-04   0.965235E+02   0.484642E+01   0.625978E-06   0.775440E-04   0.625978E-06   0.363228E-07
   275   0.474049E+04   0.976711E+02   0.768789E-04   0.976711E+02   0.497852E+01   0.636456E-06   0.768789E-04   0.636456E-06   0.361700E-07
   276   0.471230E+04   0.987820E+02   0.762187E-04   0.987820E+02   0.511266E+01   0.646884E-06   0.762187E-04   0.646884E-06   0.360182E-07
   277   0.468366E+04   0.998784E+02   0.755636E-04   0.998784E+02   0.524885E+01   0.657262E-06   0.755636E-04   0.657262E-06   0.358674E-07
   278   0.465480E+04   0.100938E+03   0.749134E-04   0.100938E+03   0.538701E+01   0.667592E-06   0.749134E-04   0.667592E-06   0.357176E-07
   279   0.462564E+04   0.101968E+03   0.742681E-04   0.101968E+03   0.552707E+01   0.677874E-06   0.742681E-04   0.677874E-06   0.355688E-07
   280   0.459619E+04   0.102984E+03   0.736276E-04   0.102984E+03   0.566903E+01   0.688108E-06   0.736276E-04   0.688108E-06   0.354210E-07
   281   0.456658E+04   0.103963E+03   0.729919E-04   0.103963E+03   0.581296E+01   0.698296E-06   0.729919E-04   0.698296E-06   0.352742E-07
   282   0.453654E+04   0.104913E+03   0.723609E-04   0.104913E+03   0.595857E+01   0.708437E-06   0.723609E-04   0.708437E-06   0.351283E-07
   283   0.450635E+04   0.105834E+03   0.717346E-04   0.105834E+03   0.610607E+01   0.718532E-06   0.717346E-04   0.718532E-06   0.349834E-07
   284   0.447593E+04   0.106725E+03   0.711128E-04   0.106725E+03   0.625541E+01   0.728583E-06   0.711128E-04   0.728583E-06   0.348395E-07
   285   0.444529E+04   0.107587E+03   0.704956E-04   0.107587E+03   0.640657E+01   0.738590E-06   0.704956E-04   0.738590E-06   0.346965E-07
   286   0.441436E+04   0.108413E+03   0.698829E-04   0.108413E+03   0.655941E+01   0.748553E-06   0.698829E-04   0.748553E-06   0.345544E-07
   287   0.438320E+04   0.109217E+03   0.692746E-04   0.109217E+03   0.671393E+01   0.758473E-06   0.692746E-04   0.758473E-06   0.344132E-07
   288   0.435190E+04   0.109984E+03   0.686707E-04   0.109984E+03   0.687013E+01   0.768351E-06   0.686707E-04   0.768351E-06   0.342730E-07
   289   0.432038E+04   0.110722E+03   0.680711E-04   0.110722E+03   0.702793E+01   0.778187E-06   0.680711E-04   0.778187E-06   0.341336E-07
   290   0.428871E+04   0.111430E+03   0.674758E-04   0.111430E+03   0.718720E+01   0.787982E-06   0.674758E-04   0.787982E-06   0.339951E-07
   291   0.425689E+04   0.112095E+03   0.668846E-04   0.112095E+03   0.734867E+01   0.797737E-06   0.668846E-04   0.797737E-06   0.338575E-07
   292   0.422462E+04   0.112738E+03   0.662977E-04   0.112738E+03   0.751123E+01   0.807452E-06   0.662977E-04   0.807452E-06   0.337208E-07
   293   0.419251E+04   0.113337E+03   0.657148E-04   0.113337E+03   0.767450E+01   0.817128E-06   0.657148E-04   0.817128E-06   0.335849E-07
   294   0.416010E+04   0.113914E+03   0.651359E-04   0.113914E+03   0.783998E+01   0.826766E-06   0.651359E-04   0.826766E-06   0.334499E-07
   295   0.412777E+04   0.114447E+03   0.645610E-04   0.114447E+03   0.800618E+01   0.836367E-06   0.645610E-04   0.836367E-06   0.333157E-07
   296   0.409514E+04   0.114952E+03   0.639901E-04   0.114952E+03   0.817458E+01   0.845930E-06   0.639901E-04   0.845930E-06   0.331823E-07
   297   0.406243E+04   0.115427E+03   0.634230E-04   0.115427E+03   0.834296E+01   0.855457E-06   0.634230E-04   0.855457E-06   0.330497E-07
   298   0.402951E+04   0.115858E+03   0.628597E-04   0.115858E+03   0.851355E+01   0.864948E-06   0.628597E-04   0.864948E-06   0.329180E-07
   299   0.399659E+04   0.116252E+03   0.623002E-04   0.116252E+03   0.868560E+01   0.874404E-06   0.623002E-04   0.874404E-06   0.327870E-07
   300   0.396352E+04   0.116611E+03   0.617443E-04   0.116611E+03   0.885763E+01   0.883826E-06   0.617443E-04   0.883826E-06   0.326568E-07
   301   0.393037E+04   0.116940E+03   0.611921E-04   0.116940E+03   0.903112E+01   0.893213E-06   0.611921E-04   0.893213E-06   0.325274E-07
   302   0.389723E+04   0.117240E+03   0.606436E-04   0.117240E+03   0.920534E+01   0.902561E-06   0.606436E-04   0.902561E-06   0.323988E-07
   303   0.386402E+04   0.117496E+03   0.600987E-04   0.117496E+03   0.938103E+01   0.911866E-06   0.600987E-04   0.911866E-06   0.322709E-07
   304   0.383073E+04   0.117708E+03   0.595575E-04   0.117708E+03   0.955819E+01   0.921122E-06   0.595575E-04   0.921122E-06   0.321438E-07
   305   0.379744E+04   0.117891E+03   0.590199E-04   0.117891E+03   0.973534E+01   0.930324E-06   0.590199E-04   0.930324E-06   0.320174E-07
   306   0.376408E+04   0.118038E+03   0.584860E-04   0.118038E+03   0.991321E+01   0.939468E-06   0.584860E-04   0.939468E-06   0.318918E-07
   307   0.373072E+04   0.118140E+03   0.579557E-04   0.118140E+03   0.100918E+02   0.948549E-06   0.579557E-04   0.948549E-06   0.317670E-07
   308   0.369736E+04   0.118221E+03   0.574291E-04   0.118221E+03   0.102726E+02   0.957561E-06   0.574291E-04   0.957561E-06   0.316428E-07
   309   0.366408E+04   0.118251E+03   0.569061E-04   0.118251E+03   0.104527E+02   0.966500E-06   0.569061E-04   0.966500E-06   0.315194E-07
   310   0.363072E+04   0.118251E+03   0.563869E-04   0.118251E+03   0.106328E+02   0.975361E-06   0.563869E-04   0.975361E-06   0.313967E-07
   311   0.359743E+04   0.118207E+03   0.558713E-04   0.118207E+03   0.108151E+02   0.984139E-06   0.558713E-04   0.984139E-06   0.312747E-07
   312   0.356422E+04   0.118134E+03   0.553594E-04   0.118134E+03   0.109966E+02   0.992829E-06   0.553594E-04   0.992829E-06   0.311535E-07
   313   0.353101E+04   0.118017E+03   0.548511E-04   0.118017E+03   0.111789E+02   0.100143E-05   0.548511E-04   0.100143E-05   0.310329E-07
   314   0.349787E+04   0.117871E+03   0.543465E-04   0.117871E+03   0.113619E+02   0.100992E-05   0.543465E-04   0.100992E-05   0.309131E-07
   315   0.346480E+04   0.117681E+03   0.538457E-04   0.117681E+03   0.115442E+02   0.101832E-05   0.538457E-04   0.101832E-05   0.307939E-07
   316   0.343181E+04   0.117454E+03   0.533485E-04   0.117454E+03   0.117273E+02   0.102661E-05   0.533485E-04   0.102661E-05   0.306754E-07
   317   0.339889E+04   0.117191E+03   0.528550E-04   0.117191E+03   0.119096E+02   0.103478E-05   0.528550E-04   0.103478E-05   0.305576E-07
   318   0.336604E+04   0.116891E+03   0.523652E-04   0.116891E+03   0.120933E+02   0.104284E-05   0.523652E-04   0.104284E-05   0.304405E-07
