#    L    TT             EE             BB             TE          
  1172   0.110213E+04   0.129236E+02   0.784001E-01  -0.114141E+02
  1173   0.109905E+04   0.129940E+02   0.783720E-01  -0.107024E+02
  1174   0.109590E+04   0.130674E+02   0.783431E-01  -0.100013E+02
  1175   0.109269E+04   0.131447E+02   0.783132E-01  -0.931090E+01
  1176   0.108934E+04   0.132258E+02   0.782824E-01  -0.863175E+01
  1177   0.108608E+04   0.133114E+02   0.782506E-01  -0.796341E+01
  1178   0.108267E+04   0.133994E+02   0.782180E-01  -0.730649E+01
  1179   0.107934E+04   0.134928E+02   0.781844E-01  -0.666119E+01
  1180   0.107587E+04   0.135892E+02   0.781499E-01  -0.602775E+01
  1181   0.107240E+04   0.136880E+02   0.781145E-01  -0.540644E+01
  1182   0.106880E+04   0.137908E+02   0.780783E-01  -0.479752E+01
  1183   0.106520E+04   0.138966E+02   0.780411E-01  -0.420109E+01
  1184   0.106153E+04   0.140049E+02   0.780031E-01  -0.361751E+01
  1185   0.105786E+04   0.141179E+02   0.779642E-01  -0.304683E+01
  1186   0.105413E+04   0.142333E+02   0.779245E-01  -0.248944E+01
  1187   0.105040E+04   0.143519E+02   0.778839E-01  -0.194544E+01
  1188   0.104661E+04   0.144730E+02   0.778424E-01  -0.141517E+01
  1189   0.104274E+04   0.145973E+02   0.778001E-01  -0.898519E+00
  1190   0.103888E+04   0.147241E+02   0.777570E-01  -0.395897E+00
  1191   0.103494E+04   0.148542E+02   0.777130E-01   0.928019E-01
  1192   0.103101E+04   0.149868E+02   0.776683E-01   0.567162E+00
  1193   0.102701E+04   0.151219E+02   0.776227E-01   0.102721E+01
  1194   0.102301E+04   0.152596E+02   0.775763E-01   0.147291E+01
  1195   0.101902E+04   0.153999E+02   0.775292E-01   0.190399E+01
  1196   0.101488E+04   0.155435E+02   0.774812E-01   0.232003E+01
  1197   0.101081E+04   0.156882E+02   0.774325E-01   0.272135E+01
  1198   0.100668E+04   0.158356E+02   0.773831E-01   0.310657E+01
  1199   0.100254E+04   0.159848E+02   0.773328E-01   0.347795E+01
  1200   0.998330E+03   0.161367E+02   0.772819E-01   0.383394E+01
  1201   0.994196E+03   0.162897E+02   0.772302E-01   0.417382E+01
  1202   0.989914E+03   0.164462E+02   0.771778E-01   0.449909E+01
  1203   0.985707E+03   0.166039E+02   0.771246E-01   0.480827E+01
  1204   0.981426E+03   0.167636E+02   0.770708E-01   0.510208E+01
  1205   0.977145E+03   0.169238E+02   0.770163E-01   0.537981E+01
  1206   0.972863E+03   0.170866E+02   0.769611E-01   0.564217E+01
  1207   0.968656E+03   0.172508E+02   0.769052E-01   0.588770E+01
  1208   0.964373E+03   0.174170E+02   0.768486E-01   0.611861E+01
  1209   0.960015E+03   0.175837E+02   0.767915E-01   0.633342E+01
  1210   0.955731E+03   0.177518E+02   0.767336E-01   0.653137E+01
  1211   0.951371E+03   0.179219E+02   0.766752E-01   0.671321E+01
  1212   0.947083E+03   0.180926E+02   0.766161E-01   0.687966E+01
  1213   0.942720E+03   0.182639E+02   0.765565E-01   0.703073E+01
  1214   0.938429E+03   0.184374E+02   0.764962E-01   0.716491E+01
  1215   0.934135E+03   0.186107E+02   0.764354E-01   0.728294E+01
  1216   0.929839E+03   0.187855E+02   0.763740E-01   0.738481E+01
  1217   0.925392E+03   0.189609E+02   0.763121E-01   0.747125E+01
  1218   0.921091E+03   0.191378E+02   0.762496E-01   0.754076E+01
  1219   0.916711E+03   0.193139E+02   0.761866E-01   0.759554E+01
  1220   0.912403E+03   0.194907E+02   0.761231E-01   0.763337E+01
  1221   0.908091E+03   0.196676E+02   0.760591E-01   0.765570E+01
  1222   0.903776E+03   0.198459E+02   0.759946E-01   0.766104E+01
  1223   0.899456E+03   0.200243E+02   0.759297E-01   0.765233E+01
  1224   0.895131E+03   0.202012E+02   0.758643E-01   0.762584E+01
  1225   0.890877E+03   0.203797E+02   0.757984E-01   0.758378E+01
  1226   0.886617E+03   0.205575E+02   0.757322E-01   0.752687E+01
  1227   0.882427E+03   0.207354E+02   0.756655E-01   0.745360E+01
  1228   0.878157E+03   0.209134E+02   0.755985E-01   0.736543E+01
  1229   0.873956E+03   0.210908E+02   0.755311E-01   0.726084E+01
  1230   0.869601E+03   0.212677E+02   0.754633E-01   0.714205E+01
  1231   0.865388E+03   0.214447E+02   0.753952E-01   0.700753E+01
  1232   0.861168E+03   0.216204E+02   0.753267E-01   0.685875E+01
  1233   0.857091E+03   0.217970E+02   0.752580E-01   0.669344E+01
  1234   0.852933E+03   0.219716E+02   0.751889E-01   0.651454E+01
  1235   0.849065E+03   0.221465E+02   0.751196E-01   0.632055E+01
  1236   0.845041E+03   0.223194E+02   0.750501E-01   0.611215E+01
  1237   0.841010E+03   0.224918E+02   0.749803E-01   0.588859E+01
  1238   0.837045E+03   0.226638E+02   0.749102E-01   0.565056E+01
  1239   0.833073E+03   0.228338E+02   0.748400E-01   0.539803E+01
  1240   0.829092E+03   0.230034E+02   0.747696E-01   0.513245E+01
  1241   0.825252E+03   0.231711E+02   0.746990E-01   0.485229E+01
  1242   0.821329E+03   0.233392E+02   0.746282E-01   0.455975E+01
  1243   0.817471E+03   0.235039E+02   0.745573E-01   0.425158E+01
  1244   0.813679E+03   0.236690E+02   0.744863E-01   0.393153E+01
  1245   0.809951E+03   0.238323E+02   0.744152E-01   0.359793E+01
  1246   0.806215E+03   0.239930E+02   0.743441E-01   0.325244E+01
  1247   0.802468E+03   0.241527E+02   0.742728E-01   0.289345E+01
  1248   0.798786E+03   0.243105E+02   0.742015E-01   0.252160E+01
  1249   0.795169E+03   0.244682E+02   0.741302E-01   0.213771E+01
  1250   0.791615E+03   0.246226E+02   0.740588E-01   0.174161E+01
  1251   0.788051E+03   0.247745E+02   0.739875E-01   0.133338E+01
  1252   0.784625E+03   0.249262E+02   0.739161E-01   0.913208E+00
  1253   0.781114E+03   0.250746E+02   0.738448E-01   0.481713E+00
  1254   0.777667E+03   0.252207E+02   0.737736E-01   0.389226E-01
  1255   0.774283E+03   0.253658E+02   0.737024E-01  -0.415062E+00
  1256   0.771036E+03   0.255077E+02   0.736313E-01  -0.879674E+00
  1257   0.767779E+03   0.256480E+02   0.735603E-01  -0.135492E+01
  1258   0.764510E+03   0.257852E+02   0.734894E-01  -0.184043E+01
  1259   0.761305E+03   0.259206E+02   0.734186E-01  -0.233599E+01
  1260   0.758162E+03   0.260530E+02   0.733480E-01  -0.284127E+01
  1261   0.755083E+03   0.261837E+02   0.732775E-01  -0.335612E+01
  1262   0.752066E+03   0.263121E+02   0.732072E-01  -0.388007E+01
  1263   0.749112E+03   0.264374E+02   0.731371E-01  -0.441318E+01
  1264   0.746147E+03   0.265603E+02   0.730672E-01  -0.495520E+01
  1265   0.743318E+03   0.266801E+02   0.729975E-01  -0.550568E+01
  1266   0.740478E+03   0.267977E+02   0.729280E-01  -0.606422E+01
  1267   0.737701E+03   0.269114E+02   0.728587E-01  -0.663087E+01
  1268   0.734993E+03   0.270243E+02   0.727897E-01  -0.720533E+01
  1269   0.732355E+03   0.271319E+02   0.727209E-01  -0.778684E+01
  1270   0.729750E+03   0.272372E+02   0.726524E-01  -0.837635E+01
  1271   0.727215E+03   0.273402E+02   0.725842E-01  -0.897228E+01
  1272   0.724720E+03   0.274402E+02   0.725163E-01  -0.957470E+01
  1273   0.722265E+03   0.275365E+02   0.724487E-01  -0.101837E+02
  1274   0.719879E+03   0.276290E+02   0.723813E-01  -0.107985E+02
  1275   0.717549E+03   0.277192E+02   0.723144E-01  -0.114185E+02
  1276   0.715266E+03   0.278064E+02   0.722477E-01  -0.120445E+02
  1277   0.713045E+03   0.278907E+02   0.721814E-01  -0.126751E+02
  1278   0.710879E+03   0.279712E+02   0.721154E-01  -0.133111E+02
  1279   0.708775E+03   0.280480E+02   0.720498E-01  -0.139510E+02
  1280   0.706734E+03   0.281226E+02   0.719846E-01  -0.145964E+02
  1281   0.704747E+03   0.281935E+02   0.719198E-01  -0.152444E+02
  1282   0.702822E+03   0.282607E+02   0.718553E-01  -0.158966E+02
  1283   0.700953E+03   0.283249E+02   0.717913E-01  -0.165523E+02
  1284   0.699146E+03   0.283854E+02   0.717276E-01  -0.172115E+02
  1285   0.697386E+03   0.284430E+02   0.716644E-01  -0.178728E+02
  1286   0.695688E+03   0.284961E+02   0.716015E-01  -0.185371E+02
  1287   0.694053E+03   0.285463E+02   0.715392E-01  -0.192029E+02
  1288   0.692480E+03   0.285929E+02   0.714772E-01  -0.198718E+02
  1289   0.690963E+03   0.286365E+02   0.714157E-01  -0.205408E+02
  1290   0.689500E+03   0.286757E+02   0.713546E-01  -0.212123E+02
  1291   0.688100E+03   0.287120E+02   0.712940E-01  -0.218849E+02
  1292   0.686755E+03   0.287431E+02   0.712339E-01  -0.225585E+02
  1293   0.685465E+03   0.287728E+02   0.711742E-01  -0.232334E+02
  1294   0.684245E+03   0.287982E+02   0.711151E-01  -0.239058E+02
  1295   0.683073E+03   0.288198E+02   0.710564E-01  -0.245803E+02
  1296   0.681956E+03   0.288386E+02   0.709982E-01  -0.252525E+02
  1297   0.680903E+03   0.288537E+02   0.709405E-01  -0.259254E+02
  1298   0.679904E+03   0.288651E+02   0.708833E-01  -0.265969E+02
  1299   0.678954E+03   0.288729E+02   0.708266E-01  -0.272678E+02
  1300   0.678075E+03   0.288763E+02   0.707705E-01  -0.279366E+02
  1301   0.677251E+03   0.288776E+02   0.707149E-01  -0.286035E+02
  1302   0.676476E+03   0.288745E+02   0.706598E-01  -0.292678E+02
  1303   0.675756E+03   0.288677E+02   0.706052E-01  -0.299309E+02
  1304   0.675093E+03   0.288580E+02   0.705512E-01  -0.305907E+02
  1305   0.674485E+03   0.288439E+02   0.704978E-01  -0.312487E+02
  1306   0.673919E+03   0.288276E+02   0.704449E-01  -0.319021E+02
  1307   0.673425E+03   0.288069E+02   0.703925E-01  -0.325516E+02
  1308   0.672979E+03   0.287826E+02   0.703407E-01  -0.331995E+02
  1309   0.672576E+03   0.287538E+02   0.702895E-01  -0.338413E+02
  1310   0.672236E+03   0.287229E+02   0.702389E-01  -0.344802E+02
  1311   0.671939E+03   0.286883E+02   0.701889E-01  -0.351139E+02
  1312   0.671721E+03   0.286507E+02   0.701394E-01  -0.357424E+02
  1313   0.671530E+03   0.286087E+02   0.700905E-01  -0.363666E+02
  1314   0.671397E+03   0.285637E+02   0.700422E-01  -0.369843E+02
  1315   0.671306E+03   0.285158E+02   0.699945E-01  -0.375971E+02
  1316   0.671273E+03   0.284634E+02   0.699474E-01  -0.382033E+02
  1317   0.671291E+03   0.284095E+02   0.699009E-01  -0.388040E+02
  1318   0.671344E+03   0.283504E+02   0.698550E-01  -0.393976E+02
  1319   0.671448E+03   0.282883E+02   0.698097E-01  -0.399856E+02
  1320   0.671595E+03   0.282232E+02   0.697650E-01  -0.405659E+02
  1321   0.671786E+03   0.281559E+02   0.697210E-01  -0.411400E+02
  1322   0.672029E+03   0.280833E+02   0.696775E-01  -0.417058E+02
  1323   0.672315E+03   0.280084E+02   0.696346E-01  -0.422639E+02
  1324   0.672646E+03   0.279306E+02   0.695924E-01  -0.428153E+02
  1325   0.673014E+03   0.278496E+02   0.695507E-01  -0.433577E+02
  1326   0.673433E+03   0.277656E+02   0.695097E-01  -0.438926E+02
  1327   0.673876E+03   0.276794E+02   0.694692E-01  -0.444193E+02
  1328   0.674378E+03   0.275900E+02   0.694294E-01  -0.449358E+02
  1329   0.674911E+03   0.274968E+02   0.693901E-01  -0.454448E+02
  1330   0.675481E+03   0.274005E+02   0.693515E-01  -0.459444E+02
  1331   0.676098E+03   0.273019E+02   0.693134E-01  -0.464345E+02
  1332   0.676738E+03   0.272002E+02   0.692760E-01  -0.469159E+02
  1333   0.677424E+03   0.270953E+02   0.692391E-01  -0.473864E+02
  1334   0.678141E+03   0.269888E+02   0.692028E-01  -0.478483E+02
  1335   0.678891E+03   0.268785E+02   0.691671E-01  -0.483001E+02
  1336   0.679680E+03   0.267664E+02   0.691319E-01  -0.487404E+02
  1337   0.680501E+03   0.266505E+02   0.690974E-01  -0.491714E+02
  1338   0.681347E+03   0.265328E+02   0.690633E-01  -0.495918E+02
  1339   0.682233E+03   0.264120E+02   0.690299E-01  -0.500022E+02
  1340   0.683145E+03   0.262894E+02   0.689970E-01  -0.504028E+02
  1341   0.684083E+03   0.261652E+02   0.689646E-01  -0.507912E+02
  1342   0.685046E+03   0.260377E+02   0.689328E-01  -0.511691E+02
  1343   0.686044E+03   0.259077E+02   0.689014E-01  -0.515357E+02
  1344   0.687068E+03   0.257751E+02   0.688707E-01  -0.518911E+02
  1345   0.688104E+03   0.256416E+02   0.688404E-01  -0.522345E+02
  1346   0.689174E+03   0.255048E+02   0.688106E-01  -0.525681E+02
  1347   0.690272E+03   0.253661E+02   0.687813E-01  -0.528892E+02
  1348   0.691383E+03   0.252256E+02   0.687525E-01  -0.531984E+02
  1349   0.692529E+03   0.250819E+02   0.687242E-01  -0.534957E+02
  1350   0.693681E+03   0.249377E+02   0.686963E-01  -0.537812E+02
  1351   0.694862E+03   0.247909E+02   0.686689E-01  -0.540549E+02
  1352   0.696049E+03   0.246423E+02   0.686419E-01  -0.543161E+02
  1353   0.697264E+03   0.244932E+02   0.686154E-01  -0.545655E+02
  1354   0.698487E+03   0.243415E+02   0.685893E-01  -0.548031E+02
  1355   0.699739E+03   0.241879E+02   0.685636E-01  -0.550282E+02
  1356   0.701006E+03   0.240338E+02   0.685383E-01  -0.552422E+02
  1357   0.702279E+03   0.238771E+02   0.685134E-01  -0.554423E+02
  1358   0.703554E+03   0.237191E+02   0.684889E-01  -0.556284E+02
  1359   0.704843E+03   0.235599E+02   0.684647E-01  -0.558042E+02
  1360   0.706126E+03   0.234009E+02   0.684410E-01  -0.559661E+02
  1361   0.707439E+03   0.232384E+02   0.684176E-01  -0.561161E+02
  1362   0.708739E+03   0.230754E+02   0.683945E-01  -0.562522E+02
  1363   0.710055E+03   0.229112E+02   0.683717E-01  -0.563780E+02
  1364   0.711350E+03   0.227463E+02   0.683493E-01  -0.564891E+02
  1365   0.712735E+03   0.225801E+02   0.683272E-01  -0.565869E+02
  1366   0.714049E+03   0.224126E+02   0.683054E-01  -0.566737E+02
  1367   0.715364E+03   0.222438E+02   0.682839E-01  -0.567473E+02
  1368   0.716757E+03   0.220758E+02   0.682627E-01  -0.568075E+02
  1369   0.718077E+03   0.219056E+02   0.682418E-01  -0.568545E+02
  1370   0.719401E+03   0.217356E+02   0.682211E-01  -0.568897E+02
  1371   0.720727E+03   0.215649E+02   0.682007E-01  -0.569115E+02
  1372   0.722057E+03   0.213935E+02   0.681805E-01  -0.569208E+02
  1373   0.723390E+03   0.212221E+02   0.681606E-01  -0.569175E+02
  1374   0.724727E+03   0.210501E+02   0.681408E-01  -0.569009E+02
  1375   0.726067E+03   0.208773E+02   0.681213E-01  -0.568724E+02
  1376   0.727412E+03   0.207045E+02   0.681020E-01  -0.568306E+02
  1377   0.728761E+03   0.205324E+02   0.680829E-01  -0.567768E+02
  1378   0.730115E+03   0.203580E+02   0.680640E-01  -0.567104E+02
  1379   0.731399E+03   0.201859E+02   0.680453E-01  -0.566313E+02
  1380   0.732688E+03   0.200114E+02   0.680267E-01  -0.565403E+02
  1381   0.733982E+03   0.198383E+02   0.680083E-01  -0.564357E+02
  1382   0.735133E+03   0.196651E+02   0.679901E-01  -0.563185E+02
  1383   0.736438E+03   0.194918E+02   0.679720E-01  -0.561900E+02
  1384   0.737600E+03   0.193192E+02   0.679540E-01  -0.560486E+02
  1385   0.738769E+03   0.191463E+02   0.679361E-01  -0.558952E+02
  1386   0.739943E+03   0.189741E+02   0.679184E-01  -0.557298E+02
  1387   0.741050E+03   0.188024E+02   0.679007E-01  -0.555522E+02
  1388   0.742312E+03   0.186305E+02   0.678832E-01  -0.553631E+02
  1389   0.743432E+03   0.184591E+02   0.678657E-01  -0.551612E+02
  1390   0.744484E+03   0.182890E+02   0.678483E-01  -0.549493E+02
  1391   0.745619E+03   0.181194E+02   0.678309E-01  -0.547251E+02
  1392   0.746686E+03   0.179503E+02   0.678136E-01  -0.544894E+02
  1393   0.747761E+03   0.177823E+02   0.677964E-01  -0.542421E+02
  1394   0.748769E+03   0.176148E+02   0.677791E-01  -0.539848E+02
  1395   0.749786E+03   0.174478E+02   0.677619E-01  -0.537150E+02
  1396   0.750811E+03   0.172826E+02   0.677447E-01  -0.534358E+02
  1397   0.751769E+03   0.171179E+02   0.677275E-01  -0.531449E+02
  1398   0.752663E+03   0.169535E+02   0.677103E-01  -0.528430E+02
  1399   0.753564E+03   0.167917E+02   0.676931E-01  -0.525308E+02
  1400   0.754475E+03   0.166303E+02   0.676758E-01  -0.522083E+02
  1401   0.755321E+03   0.164692E+02   0.676584E-01  -0.518754E+02
  1402   0.756176E+03   0.163107E+02   0.676410E-01  -0.515328E+02
  1403   0.756966E+03   0.161532E+02   0.676236E-01  -0.511797E+02
  1404   0.757691E+03   0.159976E+02   0.676060E-01  -0.508169E+02
  1405   0.758500E+03   0.158422E+02   0.675884E-01  -0.504443E+02
  1406   0.759171E+03   0.156893E+02   0.675706E-01  -0.500633E+02
  1407   0.759776E+03   0.155374E+02   0.675527E-01  -0.496725E+02
  1408   0.760541E+03   0.153865E+02   0.675347E-01  -0.492724E+02
  1409   0.761092E+03   0.152382E+02   0.675165E-01  -0.488632E+02
  1410   0.761728E+03   0.150908E+02   0.674982E-01  -0.484461E+02
  1411   0.762300E+03   0.149451E+02   0.674797E-01  -0.480197E+02
  1412   0.762807E+03   0.148018E+02   0.674610E-01  -0.475847E+02
  1413   0.763177E+03   0.146603E+02   0.674421E-01  -0.471417E+02
  1414   0.763631E+03   0.145204E+02   0.674230E-01  -0.466900E+02
  1415   0.764022E+03   0.143822E+02   0.674037E-01  -0.462310E+02
  1416   0.764423E+03   0.142464E+02   0.673841E-01  -0.457647E+02
  1417   0.764686E+03   0.141116E+02   0.673643E-01  -0.452917E+02
  1418   0.764960E+03   0.139791E+02   0.673442E-01  -0.448098E+02
  1419   0.765171E+03   0.138490E+02   0.673239E-01  -0.443219E+02
  1420   0.765393E+03   0.137213E+02   0.673033E-01  -0.438271E+02
  1421   0.765551E+03   0.135952E+02   0.672823E-01  -0.433255E+02
  1422   0.765721E+03   0.134714E+02   0.672611E-01  -0.428177E+02
  1423   0.765752E+03   0.133500E+02   0.672395E-01  -0.423037E+02
  1424   0.765870E+03   0.132310E+02   0.672176E-01  -0.417834E+02
  1425   0.765850E+03   0.131143E+02   0.671954E-01  -0.412575E+02
  1426   0.765767E+03   0.129999E+02   0.671728E-01  -0.407259E+02
  1427   0.765769E+03   0.128878E+02   0.671499E-01  -0.401887E+02
  1428   0.765635E+03   0.127773E+02   0.671265E-01  -0.396471E+02
  1429   0.765437E+03   0.126705E+02   0.671028E-01  -0.390989E+02
  1430   0.765251E+03   0.125653E+02   0.670787E-01  -0.385479E+02
  1431   0.765002E+03   0.124625E+02   0.670542E-01  -0.379909E+02
  1432   0.764690E+03   0.123626E+02   0.670293E-01  -0.374301E+02
  1433   0.764464E+03   0.122650E+02   0.670040E-01  -0.368647E+02
  1434   0.764101E+03   0.121704E+02   0.669782E-01  -0.362954E+02
  1435   0.763675E+03   0.120774E+02   0.669520E-01  -0.357229E+02
  1436   0.763261E+03   0.119873E+02   0.669254E-01  -0.351478E+02
  1437   0.762709E+03   0.119003E+02   0.668983E-01  -0.345679E+02
  1438   0.762169E+03   0.118147E+02   0.668708E-01  -0.339869E+02
  1439   0.761566E+03   0.117329E+02   0.668428E-01  -0.334009E+02
  1440   0.760975E+03   0.116533E+02   0.668143E-01  -0.328136E+02
  1441   0.760321E+03   0.115760E+02   0.667854E-01  -0.322249E+02
  1442   0.759604E+03   0.115016E+02   0.667560E-01  -0.316333E+02
  1443   0.758824E+03   0.114309E+02   0.667261E-01  -0.310387E+02
  1444   0.758055E+03   0.113618E+02   0.666958E-01  -0.304433E+02
  1445   0.757149E+03   0.112963E+02   0.666649E-01  -0.298470E+02
  1446   0.756329E+03   0.112323E+02   0.666335E-01  -0.292483E+02
  1447   0.755298E+03   0.111720E+02   0.666017E-01  -0.286471E+02
  1448   0.754351E+03   0.111146E+02   0.665694E-01  -0.280478E+02
  1449   0.753342E+03   0.110588E+02   0.665365E-01  -0.274467E+02
  1450   0.752270E+03   0.110066E+02   0.665032E-01  -0.268450E+02
  1451   0.751208E+03   0.109573E+02   0.664693E-01  -0.262444E+02
  1452   0.750009E+03   0.109103E+02   0.664350E-01  -0.256446E+02
  1453   0.748821E+03   0.108662E+02   0.664001E-01  -0.250435E+02
  1454   0.747644E+03   0.108251E+02   0.663647E-01  -0.244425E+02
  1455   0.746403E+03   0.107862E+02   0.663288E-01  -0.238430E+02
  1456   0.745098E+03   0.107509E+02   0.662924E-01  -0.232457E+02
  1457   0.743656E+03   0.107172E+02   0.662555E-01  -0.226483E+02
  1458   0.742298E+03   0.106871E+02   0.662181E-01  -0.220523E+02
  1459   0.740876E+03   0.106593E+02   0.661802E-01  -0.214568E+02
  1460   0.739390E+03   0.106352E+02   0.661417E-01  -0.208642E+02
  1461   0.737914E+03   0.106118E+02   0.661028E-01  -0.202742E+02
  1462   0.736374E+03   0.105922E+02   0.660633E-01  -0.196862E+02
  1463   0.734695E+03   0.105755E+02   0.660233E-01  -0.191000E+02
  1464   0.733100E+03   0.105610E+02   0.659827E-01  -0.185164E+02
  1465   0.731366E+03   0.105496E+02   0.659417E-01  -0.179361E+02
  1466   0.729716E+03   0.105411E+02   0.659002E-01  -0.173582E+02
  1467   0.727927E+03   0.105349E+02   0.658581E-01  -0.167842E+02
  1468   0.726147E+03   0.105317E+02   0.658155E-01  -0.162134E+02
  1469   0.724376E+03   0.105307E+02   0.657724E-01  -0.156464E+02
  1470   0.722391E+03   0.105320E+02   0.657287E-01  -0.150824E+02
  1471   0.720563E+03   0.105371E+02   0.656846E-01  -0.145237E+02
  1472   0.718670E+03   0.105445E+02   0.656399E-01  -0.139686E+02
  1473   0.716710E+03   0.105541E+02   0.655947E-01  -0.134186E+02
  1474   0.714611E+03   0.105661E+02   0.655490E-01  -0.128723E+02
  1475   0.712594E+03   0.105803E+02   0.655027E-01  -0.123309E+02
  1476   0.710511E+03   0.105976E+02   0.654560E-01  -0.117953E+02
  1477   0.708436E+03   0.106172E+02   0.654087E-01  -0.112640E+02
  1478   0.706294E+03   0.106391E+02   0.653608E-01  -0.107382E+02
  1479   0.704159E+03   0.106641E+02   0.653125E-01  -0.102183E+02
  1480   0.701958E+03   0.106914E+02   0.652636E-01  -0.970370E+01
  1481   0.699697E+03   0.107204E+02   0.652142E-01  -0.919486E+01
  1482   0.697450E+03   0.107524E+02   0.651643E-01  -0.869194E+01
  1483   0.695151E+03   0.107868E+02   0.651139E-01  -0.819521E+01
  1484   0.692851E+03   0.108228E+02   0.650629E-01  -0.770469E+01
  1485   0.690497E+03   0.108612E+02   0.650114E-01  -0.722064E+01
  1486   0.688113E+03   0.109028E+02   0.649594E-01  -0.674296E+01
  1487   0.685698E+03   0.109452E+02   0.649069E-01  -0.627203E+01
  1488   0.683274E+03   0.109909E+02   0.648538E-01  -0.580784E+01
  1489   0.680797E+03   0.110389E+02   0.648002E-01  -0.535072E+01
  1490   0.678302E+03   0.110879E+02   0.647461E-01  -0.490059E+01
  1491   0.675783E+03   0.111393E+02   0.646915E-01  -0.445776E+01
  1492   0.673247E+03   0.111932E+02   0.646363E-01  -0.402220E+01
  1493   0.670678E+03   0.112480E+02   0.645807E-01  -0.359414E+01
  1494   0.668085E+03   0.113054E+02   0.645245E-01  -0.317366E+01
  1495   0.665474E+03   0.113652E+02   0.644678E-01  -0.276085E+01
  1496   0.662837E+03   0.114268E+02   0.644106E-01  -0.235576E+01
  1497   0.660174E+03   0.114894E+02   0.643530E-01  -0.195858E+01
  1498   0.657501E+03   0.115545E+02   0.642948E-01  -0.156942E+01
  1499   0.654802E+03   0.116207E+02   0.642361E-01  -0.118826E+01
  1500   0.652083E+03   0.116895E+02   0.641769E-01  -0.815290E+00
  1501   0.649346E+03   0.117593E+02   0.641172E-01  -0.450410E+00
  1502   0.646589E+03   0.118309E+02   0.640571E-01  -0.941221E-01
  1503   0.643820E+03   0.119044E+02   0.639965E-01   0.253734E+00
  1504   0.641032E+03   0.119790E+02   0.639354E-01   0.593247E+00
  1505   0.638224E+03   0.120555E+02   0.638739E-01   0.924056E+00
  1506   0.635403E+03   0.121331E+02   0.638118E-01   0.124625E+01
  1507   0.632569E+03   0.122126E+02   0.637494E-01   0.155976E+01
  1508   0.629723E+03   0.122932E+02   0.636865E-01   0.186422E+01
  1509   0.626856E+03   0.123743E+02   0.636232E-01   0.215980E+01
  1510   0.623990E+03   0.124581E+02   0.635594E-01   0.244620E+01
  1511   0.621097E+03   0.125423E+02   0.634953E-01   0.272418E+01
  1512   0.618197E+03   0.126277E+02   0.634307E-01   0.299150E+01
  1513   0.615283E+03   0.127144E+02   0.633657E-01   0.325115E+01
  1514   0.612370E+03   0.128030E+02   0.633003E-01   0.350091E+01
  1515   0.609465E+03   0.128922E+02   0.632346E-01   0.374226E+01
  1516   0.606530E+03   0.129819E+02   0.631685E-01   0.397297E+01
  1517   0.603596E+03   0.130729E+02   0.631020E-01   0.419528E+01
  1518   0.600655E+03   0.131651E+02   0.630352E-01   0.440918E+01
  1519   0.597706E+03   0.132572E+02   0.629680E-01   0.461171E+01
  1520   0.594763E+03   0.133506E+02   0.629006E-01   0.480584E+01
  1521   0.591806E+03   0.134454E+02   0.628328E-01   0.499081E+01
  1522   0.588840E+03   0.135400E+02   0.627646E-01   0.516589E+01
  1523   0.585881E+03   0.136353E+02   0.626962E-01   0.533181E+01
  1524   0.582913E+03   0.137319E+02   0.626276E-01   0.548782E+01
  1525   0.579943E+03   0.138292E+02   0.625586E-01   0.563467E+01
  1526   0.576980E+03   0.139264E+02   0.624894E-01   0.577234E+01
  1527   0.574014E+03   0.140235E+02   0.624199E-01   0.589935E+01
  1528   0.571047E+03   0.141221E+02   0.623502E-01   0.601791E+01
  1529   0.568085E+03   0.142206E+02   0.622802E-01   0.612726E+01
  1530   0.565127E+03   0.143192E+02   0.622101E-01   0.622667E+01
  1531   0.562168E+03   0.144185E+02   0.621397E-01   0.631611E+01
  1532   0.559220E+03   0.145185E+02   0.620691E-01   0.639706E+01
  1533   0.556269E+03   0.146178E+02   0.619984E-01   0.646950E+01
  1534   0.553330E+03   0.147179E+02   0.619274E-01   0.653046E+01
  1535   0.550395E+03   0.148181E+02   0.618563E-01   0.658363E+01
  1536   0.547463E+03   0.149176E+02   0.617851E-01   0.662677E+01
  1537   0.544550E+03   0.150179E+02   0.617137E-01   0.666059E+01
  1538   0.541648E+03   0.151183E+02   0.616421E-01   0.668584E+01
  1539   0.538719E+03   0.152174E+02   0.615704E-01   0.670174E+01
  1540   0.535823E+03   0.153165E+02   0.614986E-01   0.670903E+01
  1541   0.532938E+03   0.154166E+02   0.614267E-01   0.670619E+01
  1542   0.530062E+03   0.155161E+02   0.613547E-01   0.669543E+01
  1543   0.527189E+03   0.156143E+02   0.612826E-01   0.667450E+01
  1544   0.524333E+03   0.157134E+02   0.612104E-01   0.664561E+01
  1545   0.521493E+03   0.158112E+02   0.611381E-01   0.660800E+01
  1546   0.518656E+03   0.159085E+02   0.610657E-01   0.656088E+01
  1547   0.515835E+03   0.160060E+02   0.609933E-01   0.650573E+01
  1548   0.513038E+03   0.161031E+02   0.609208E-01   0.644178E+01
  1549   0.510250E+03   0.161989E+02   0.608483E-01   0.636973E+01
  1550   0.507485E+03   0.162943E+02   0.607757E-01   0.628883E+01
  1551   0.504721E+03   0.163892E+02   0.607031E-01   0.619903E+01
  1552   0.501987E+03   0.164829E+02   0.606305E-01   0.610181E+01
